car_name,kms_driven,fuel_type,transmission,ownership,manufacture,engine_cc,Seats,company_name,car_prices_in_rupee
1681,25000,1,0,1,2019,2179,5,1,300000
531,67062,4,1,2,2015,2143,5,9,20100
1026,27388,4,1,2,2015,1198,5,28,98414
1517,4928,4,1,1,2021,1198,5,29,93800
734,12000,1,0,1,2016,796,5,19,660000
537,57607,4,1,3,2013,2967,5,9,17500
1628,82110,1,1,2,2016,1197,5,18,61700
1737,86964,1,1,2,2015,1399,5,17,77500
267,37000,1,0,2,2015,1086,5,20,215000
1110,39971,4,1,1,2013,1991,5,30,32400
1095,55783,4,1,2,2014,1497,5,30,36400
85,52654,4,1,1,2013,1582,5,18,17100
297,50000,1,0,1,2016,1461,5,24,580000
1439,17331,4,1,1,2021,1997,5,18,59800
675,76438,1,1,1,2011,1956,5,7,15300
1819,85035,4,1,3,2008,998,5,9,10300
521,8900,4,0,1,2021,1498,5,20,670000
387,85004,4,1,2,2014,1950,5,8,46100
1603,72229,1,0,1,2014,1461,7,9,51800
1470,97972,1,1,2,2014,1248,7,23,39200
1207,19500,4,0,1,2020,1194,5,14,11400000
777,19230,1,1,1,2021,4461,5,28,162900
316,68911,4,0,1,2018,2179,5,18,43900
377,105767,1,1,3,2015,814,5,8,43900
277,28000,4,0,1,2019,1199,5,20,425000
500,159511,1,1,2,2013,1998,5,26,26600
1400,81325,1,1,2,2016,998,4,18,43500
171,19904,4,1,1,2020,1248,5,7,64600
964,27000,1,0,1,2019,1364,5,29,16900000
1749,110986,1,1,2,2014,1998,5,17,54100
529,43421,4,1,2,2013,1248,5,9,17600
225,37275,4,1,1,2014,1120,5,3,25500
1685,10000,4,0,1,2021,1498,5,1,400000
1667,12936,4,1,1,2016,2400,5,18,32400
1621,76535,1,1,2,2017,1197,7,18,53500
636,51260,1,1,1,2014,1248,4,29,37800
2,40000,4,0,2,2017,1498,5,21,345000
1434,53297,1,1,1,2018,1999,5,18,56400
1762,104304,1,1,1,2014,3996,5,9,31200
544,50141,1,1,2,2014,999,5,7,45200
1706,34000,1,0,1,2019,1197,7,31,545000
1769,83608,4,1,2,2016,2925,5,9,39200
1257,64000,1,1,1,2014,1086,4,3,24500
139,72000,1,1,1,2019,1493,5,8,72500
1195,38000,1,0,1,2020,1197,5,14,487500
1146,7100,4,0,1,2021,3996,5,0,17500000
1092,48141,4,1,1,2019,1968,5,30,57200
1873,84947,4,1,3,2013,1248,5,9,25000
1218,1400,1,0,1,2022,2993,5,20,17700000
1814,79857,4,1,1,2009,1968,5,9,14500
81,12081,1,0,1,2021,1498,5,9,185400
770,56384,4,1,1,2015,1598,5,9,34700
1146,11500,4,0,1,2020,2179,5,0,17500000
1123,72000,1,0,2,2014,998,5,0,130000
204,77000,1,1,2,2016,1197,5,18,45000
1200,60000,1,0,2,2012,814,5,14,180000
1136,27000,1,0,2,2020,1197,5,0,447500
904,91000,1,1,1,2015,1395,5,8,45000
1107,77000,1,1,2,2012,1998,5,30,20000
1197,71000,1,0,1,2014,2487,5,14,139000
1562,58499,4,0,1,2019,1995,7,9,102000
1812,123445,4,0,1,2012,1991,5,9,26500
537,47651,4,1,2,2013,1373,5,9,18900
760,42907,4,1,1,2017,2982,5,9,39600
49,99125,4,0,1,2017,1196,5,0,217500
22,46000,4,0,1,2019,998,5,1,517500
540,68000,4,0,1,2017,1493,5,15,397500
12,40500,1,0,1,2021,1197,5,1,547500
715,27000,4,0,1,2018,1950,5,20,437500
321,33877,4,1,1,2018,1495,5,18,64800
696,180396,1,1,1,2014,1998,5,29,136500
165,100135,4,1,1,2016,1950,5,7,36500
1667,40955,4,1,2,2018,1248,5,18,36500
1340,8357,1,0,1,2022,1197,4,13,175800
1439,71234,4,1,1,2016,1956,5,18,43100
713,18000,1,0,1,2020,1197,5,20,587500
69,43308,4,1,1,2012,1997,4,9,21200
56,16000,4,0,1,2021,1968,5,0,418000
523,32000,1,0,1,2019,1950,7,20,547500
1408,111298,1,1,2,2015,1998,5,18,42800
1880,5240,4,1,1,2019,1493,5,9,57800
782,66773,1,1,1,2019,1493,5,28,138300
1874,72009,4,1,1,2016,1956,5,9,45800
1479,5500,4,1,1,2022,1373,5,17,168000
1135,56500,1,0,1,2016,1498,5,0,239000
278,40200,1,0,1,2020,1196,5,20,437500
1,4200,4,0,2,2018,1197,5,21,437500
1862,13980,1,1,2,2020,1197,7,9,105900
1460,39563,1,1,1,2016,1198,5,17,50700
785,20499,1,1,1,2020,814,5,28,192200
343,39967,4,1,1,2016,2179,5,18,53900
136,87593,1,0,2,2018,1582,5,8,59700
165,41717,4,1,1,2015,1968,7,7,39200
1439,18946,4,1,1,2021,1984,7,18,59800
201,93428,4,1,1,2017,1493,5,18,49100
1094,44000,4,1,1,2014,1248,5,30,39000
537,37646,4,1,2,2014,1462,5,9,21700
1744,31188,1,1,1,2015,1998,5,17,65900
1574,78960,1,1,2,2014,1999,5,9,45000
53,45500,1,0,1,2014,1395,5,0,148000
66,16000,4,0,0,2021,1968,5,0,578000
1601,7622,1,1,1,2022,1968,5,9,106600
602,87365,1,1,1,2014,1498,5,3,32700
622,13672,4,0,1,2021,1968,5,18,105900
56,12000,4,0,1,2021,1497,5,0,459000
1711,59000,1,0,1,2018,1186,5,11,298000
50,41000,4,0,1,2018,1198,5,0,338000
1127,44600,1,0,1,2017,1199,5,0,239000
1128,38500,1,0,2,2013,1498,5,0,128000
488,33809,4,1,1,2016,1396,5,26,61500
64,60100,1,0,2,2015,1197,5,0,197500
169,62168,4,0,1,2015,1248,5,7,48500
742,79500,1,1,1,2016,1197,5,9,33000
1006,43732,4,1,1,2012,1497,5,23,18000
137,82200,4,0,1,2018,1197,5,8,57000
546,66001,1,1,2,2014,1197,5,7,45500
1886,83204,1,1,2,2013,1197,5,9,33500
201,58516,4,1,1,2018,1197,5,18,57500
346,93000,1,1,1,2015,1197,5,18,53500
770,73000,4,1,1,2016,2143,5,9,44500
356,47864,4,1,1,2009,1781,5,8,24500
203,29000,4,1,2,2019,1396,5,18,68800
1874,81000,4,1,1,2017,1798,5,9,53500
1865,69000,4,1,2,2015,1197,5,9,50500
753,29000,4,0,1,2014,1498,5,9,43500
770,64000,4,1,1,2014,1399,5,9,38500
267,71000,1,0,2,2018,1197,7,20,297500
44,57500,4,0,3,2013,1197,5,0,148000
1886,83000,1,1,2,2013,799,5,9,33500
65,12000,4,0,1,2016,2498,5,0,338000
218,29000,4,1,2,2019,1461,6,18,68800
1530,93000,1,1,1,2013,1197,8,30,34500
673,90300,1,1,1,2013,1461,5,7,21000
770,73000,4,1,1,2016,1198,5,9,44500
201,58000,4,1,1,2018,2494,5,18,57500
947,65292,4,1,1,2017,1086,5,26,27000
1781,112341,1,1,1,2009,1199,5,17,18200
1359,92540,1,1,2,2012,1061,5,23,19600
770,69470,4,1,1,2015,1582,5,9,35900
493,45590,1,1,2,2012,2143,5,26,35400
921,54137,1,1,1,2018,1998,5,17,38100
864,60130,1,1,2,2012,1248,5,29,46500
1813,54858,4,1,2,2012,1462,5,9,20100
112,11939,4,1,1,2020,1197,5,28,78000
1669,41149,4,1,1,2009,1199,5,18,13000
1580,239199,1,1,1,2012,2143,5,9,33600
719,46100,1,0,1,2017,814,5,20,457500
1688,18000,4,0,1,2021,1396,5,1,617500
1434,103992,1,1,1,2012,998,7,18,28800
250,1026,4,1,1,2022,1582,5,18,90900
748,14748,4,1,1,2018,1368,5,9,46700
112,9789,4,1,1,2020,2179,5,28,79800
280,56000,1,0,2,2015,1248,5,20,160000
531,7779,4,1,1,2015,1497,5,9,23100
1875,81867,1,1,4,2015,1497,5,9,38500
1650,85232,4,1,2,2015,998,5,18,27600
1580,53416,1,1,2,2012,1197,5,9,36100
412,78000,4,0,1,2018,1197,5,12,169000
1752,91480,1,1,1,2012,1197,5,17,44600
1408,55385,1,1,1,2017,1197,5,18,57000
387,57264,4,1,1,2017,1120,5,8,67500
1720,15220,1,1,1,2021,998,5,17,92300
1667,34438,4,1,2,2014,1364,5,18,26200
770,23931,4,1,1,2017,1248,5,9,41700
1767,32423,4,1,2,2014,1197,5,9,35500
820,6944,4,1,1,2021,799,5,18,51600
201,51906,4,1,1,2018,1498,5,18,53200
1760,55975,1,1,2,2015,1197,5,9,37100
1640,46491,4,0,1,2016,1956,5,18,35800
1091,25330,1,1,1,2018,1968,5,29,64100
1434,86593,1,1,2,2012,1197,4,18,28800
1855,76634,4,1,2,2010,796,5,9,20500
947,37094,4,1,2,2018,1461,7,26,28200
131,94817,1,1,2,2014,624,5,8,30700
1820,78841,4,1,4,2009,1196,5,9,13700
785,30193,1,1,1,2021,1493,5,28,185500
52,43900,1,0,1,2019,1396,5,0,328000
1439,60548,4,1,1,2018,936,5,18,50200
90,7517,4,1,1,2019,1197,4,18,31700
1473,99348,1,1,2,2014,1248,5,23,41400
1021,48977,4,1,1,2011,1248,5,28,53250
164,86754,4,1,1,2015,1998,5,7,36500
1461,86418,1,1,1,2017,1798,5,17,55400
1556,19540,1,1,1,2019,1582,5,9,100200
222,76529,1,1,1,2013,1199,5,3,12600
1412,43334,4,1,1,2017,1248,5,18,54100
1408,99515,1,1,2,2015,1197,5,18,42800
1623,47264,1,1,1,2018,1497,5,18,68200
24,20800,4,0,1,2019,1582,5,1,558000
54,32000,4,0,1,2016,1582,5,0,208000
586,87995,1,1,2,2013,1197,5,9,53300
1638,39283,4,1,1,2017,1591,5,8,57000
341,76239,1,1,2,2016,998,5,18,54800
1884,1040,4,1,1,2022,1395,5,9,76700
393,22307,4,0,1,2019,1498,7,8,91500
586,55538,1,1,2,2013,1248,8,9,53300
1578,90867,1,1,1,2013,998,5,9,41400
820,23302,4,1,1,2021,2179,5,18,49100
1614,38990,4,1,2,2018,2179,5,9,74800
40,65641,4,1,1,2010,1199,5,18,14400
50,27000,4,0,2,2018,1497,5,0,328000
1530,95129,1,1,1,2013,998,5,30,34500
1417,135969,1,1,1,2012,1968,5,18,34600
1663,23400,4,1,3,2020,998,7,18,51100
1309,55461,1,1,1,2018,1197,5,17,106400
1314,72299,1,1,1,2010,1353,5,17,37000
141,5362,4,1,1,2022,2179,5,8,81600
364,122758,4,1,5,2005,1498,6,8,10500
1650,66081,4,1,1,2012,1197,5,18,21500
63,85000,1,0,1,2015,1197,7,0,198000
1661,131022,4,1,1,2015,1198,5,18,28200
1439,52580,4,1,1,2013,1197,5,18,28600
1329,41714,4,0,1,2020,2179,5,13,169500
1752,121446,1,1,1,2012,1991,5,17,42900
372,17262,4,1,1,2020,814,5,8,121200
1412,65908,4,1,1,2017,1498,5,18,54100
1439,7282,4,1,1,2020,1248,5,18,59800
930,69404,4,1,2,2016,1197,5,17,28700
1411,29265,4,1,1,2015,1995,5,18,40800
1735,50179,1,1,2,2015,799,5,17,79500
711,29774,4,0,1,2019,1248,5,20,264600
529,77896,4,1,2,2012,2143,5,9,16100
371,6144,4,0,1,2021,1497,5,8,134700
1435,88559,1,1,2,2015,1198,5,18,42200
770,51927,4,1,2,2016,814,5,9,35900
5,99000,1,0,1,2015,1197,7,1,135000
945,47000,4,1,1,2018,1197,5,26,27500
206,35000,1,1,1,2018,1086,5,18,55000
269,58000,1,0,1,2013,1248,5,20,97500
365,48000,4,1,1,2012,1197,5,8,40000
142,45000,4,0,1,2014,1998,5,8,47500
528,60000,4,1,2,2012,999,5,9,19000
1877,23000,4,1,1,2014,1396,5,9,46500
745,45000,4,1,1,2019,1495,5,9,46000
1819,45000,4,1,1,2014,1198,5,9,32500
612,58000,1,1,1,2013,1186,5,18,52500
1839,48000,4,1,1,2018,1199,5,9,62500
0,18000,4,0,1,2021,2499,5,1,400000
961,16000,4,0,1,2022,2143,5,27,167500
1858,90000,1,1,2,2015,1197,5,9,46500
72,80000,4,1,2,2006,1199,5,9,25000
1047,140000,4,1,1,2018,1461,5,28,83000
739,60000,1,1,2,2019,998,5,9,40000
1639,17000,4,1,1,2019,2143,5,8,90000
1017,111000,4,0,1,2018,1061,5,15,420000
978,38000,1,0,2,2015,1248,5,20,285000
1439,80000,4,1,2,2013,1498,5,18,38500
140,36500,4,1,1,2017,1196,5,8,60000
1362,55000,1,1,2,2018,1497,5,23,42500
1671,80000,4,1,2,2016,796,5,18,30000
271,98000,1,0,2,2010,1198,5,20,62000
1657,200000,4,1,3,2007,796,5,18,19800
1434,140000,1,1,2,2012,1198,5,18,32500
1532,100000,1,1,2,2014,1497,5,30,36000
574,168000,4,1,3,2012,1196,5,18,23000
1337,25000,4,0,1,2021,995,7,13,150000
101,120000,4,1,4,2009,998,5,18,11000
119,30000,4,1,2,2017,796,7,8,44500
100,100000,4,1,1,2011,1497,5,18,13600
1000,80000,4,1,1,2016,1461,5,23,25000
389,50000,4,1,1,2016,1196,5,8,100000
579,40000,0,1,1,2021,1796,7,18,29000
1351,100000,4,1,4,2009,1061,5,3,55000
1671,166000,4,1,1,2015,1197,5,18,30000
85,74000,4,1,1,2014,1373,5,18,18500
195,80000,4,1,1,2017,1451,5,8,70000
501,60000,1,1,2,2019,1197,5,26,65000
577,50000,4,1,2,2020,1498,5,18,41000
513,70000,4,0,2,2011,1248,5,20,100000
1657,73000,4,1,2,2010,1497,5,18,22000
1832,70000,4,1,1,2018,1197,5,9,65000
608,120000,0,1,3,2014,1798,7,18,38500
803,40000,4,0,1,2021,1248,5,16,170000
1831,50000,4,1,1,2018,998,5,9,67500
134,70000,1,1,2,2015,2179,5,8,47000
346,70000,1,1,2,2015,2967,5,18,59000
357,92000,4,0,2,2010,1197,5,8,35000
760,60000,4,1,1,2015,1797,5,9,41100
1378,45000,4,1,3,2012,1197,5,27,40000
990,58000,1,1,3,2009,1199,5,28,13500
1667,90000,4,1,1,2013,1493,5,18,31100
809,35000,1,1,2,2019,1061,5,28,135000
62,80000,1,0,4,2010,1198,5,0,55000
770,80000,4,1,2,2014,1197,5,9,28900
587,200000,4,1,2,2012,1298,5,9,34100
770,80000,4,1,2,2015,1196,5,9,35000
225,40000,4,1,1,2011,1298,5,3,17000
1604,32000,1,0,1,2021,1198,5,9,155000
1657,70000,4,1,2,2009,1197,5,18,17500
922,80000,1,1,2,2017,1197,7,17,32000
1411,60000,4,1,1,2021,998,5,18,70000
1383,130000,4,1,4,2008,1798,4,18,16000
571,100000,0,1,4,2010,1248,7,18,13000
1415,80000,4,1,2,2009,1197,5,18,25000
1010,80000,4,0,3,2017,624,5,23,30800
1884,30000,4,1,1,2020,1373,5,9,75000
1839,30000,4,1,1,2018,1461,7,9,60000
1669,90000,4,1,2,2011,1248,5,18,25000
437,120000,4,1,4,2008,1196,5,29,14500
609,157000,1,1,1,2017,2982,5,18,70000
1664,50000,4,1,3,2020,1199,5,18,42500
1022,15000,4,1,2,2012,2953,5,28,60000
614,90000,4,1,4,2013,1197,5,18,42500
1113,111000,1,1,2,2013,1197,5,26,19000
825,120000,1,1,1,2011,1248,5,28,15000
581,90000,0,1,4,2016,998,5,18,35100
693,40000,1,0,2,2014,1198,5,29,150000
1488,110000,4,1,1,2018,796,5,28,42500
594,210000,1,1,1,2008,1197,5,7,58000
747,80000,0,1,2,2019,1497,5,9,57500
1411,100000,4,1,3,2013,796,5,18,39900
1410,198000,1,1,2,2011,999,5,18,32500
97,70000,4,1,1,2019,998,5,18,35000
1046,100000,4,1,1,2020,2143,5,28,75000
84,50000,0,1,2,2016,799,5,18,23500
1872,90000,4,1,1,2014,1086,5,9,38000
358,120000,4,1,4,2011,1086,7,8,27500
103,90000,4,1,3,2012,998,5,18,15100
1262,68000,4,0,2,2002,1599,5,9,10000
40,100000,4,1,2,2010,998,5,18,16500
262,68551,1,0,1,2013,1248,7,20,120000
947,20000,4,1,1,2021,1984,5,26,45000
1277,100000,4,1,2,2014,1197,5,9,25000
1279,90000,4,1,3,2008,2446,7,9,16000
1653,90000,0,1,2,2010,1061,5,18,18000
1589,100000,4,1,1,2009,2755,5,9,20000
1667,83000,4,1,2,2015,1197,5,18,35000
612,120000,1,1,2,2014,1248,5,18,45000
1523,50000,1,0,2,2014,1997,5,31,130000
750,80000,4,1,3,2018,1197,5,9,45000
1143,120000,1,1,3,2001,1493,5,29,17500
1646,60000,4,1,2,2007,1498,4,18,12500
686,114000,1,1,1,2017,1199,5,29,270100
1439,17000,4,1,1,2021,1197,8,18,68000
1630,72000,1,1,1,2016,1498,7,18,77500
1292,75000,1,1,2,2016,1248,5,17,100000
1868,30000,4,0,1,2020,2184,5,9,82000
477,60000,1,0,1,2020,1497,5,9,177500
136,50000,1,0,1,2019,2494,5,8,87500
143,12000,4,0,1,2022,1493,5,8,92500
1443,67000,4,1,1,2017,1197,5,18,57500
549,50000,1,1,1,2020,1956,5,7,105000
346,97000,1,1,1,2016,1582,7,18,67500
1482,17000,1,0,1,2021,1497,5,17,165000
1726,65000,1,1,1,2020,1995,5,17,105000
870,137000,1,1,2,2015,1497,5,29,82500
240,48000,1,1,1,2017,1396,5,17,75000
1411,13000,4,1,1,2020,2755,5,18,67500
805,52000,1,1,1,2021,1248,5,16,177500
456,68000,1,1,2,2017,1493,7,9,97500
1727,82000,1,1,1,2019,1248,5,17,102500
959,120000,1,1,1,2016,1995,7,26,62000
362,120000,4,1,2,2008,1493,5,8,29000
1869,65000,1,1,1,2017,1582,5,9,69000
687,67000,1,0,1,2019,2755,5,29,370000
346,79000,1,1,1,2017,1498,5,18,72500
476,9000,1,1,1,2021,2393,5,9,185000
1408,64000,1,1,1,2018,1248,5,18,73000
1683,18000,1,0,1,2020,1396,5,1,320000
1339,38000,1,1,1,2022,1956,5,13,182500
1596,84000,1,1,1,2018,1582,7,9,89000
684,95000,1,0,1,2017,1197,7,29,290000
151,51000,1,1,1,2018,1497,5,8,79000
891,90000,1,1,2,2019,1493,7,29,210000
1387,65000,1,1,1,2019,1198,5,18,60000
1866,69000,1,1,1,2016,3198,5,9,70000
789,40000,1,0,1,2020,1462,5,28,210000
1572,75000,1,0,1,2017,1591,5,9,97500
748,65000,4,1,1,2018,2198,5,9,55000
397,43000,4,1,1,2019,1956,5,8,95000
476,23000,1,1,1,2021,796,5,9,180000
153,27000,4,1,1,2019,1582,7,8,74000
596,86000,1,0,1,2016,1196,7,7,235000
621,83000,4,1,1,2019,1197,5,18,104000
1583,44000,4,0,2,2014,796,5,9,65000
591,110000,1,0,1,2018,999,5,7,275000
789,39000,1,0,1,2020,1373,5,28,210000
88,18000,4,1,1,2019,1373,5,18,36500
453,91000,1,0,1,2017,1498,5,9,119000
574,104911,4,1,1,2019,1199,5,18,35800
750,127509,4,1,1,2017,1197,5,9,45500
85,29353,4,1,1,2019,1451,5,18,32800
956,42859,4,1,1,2021,1197,5,26,81000
616,106785,0,1,1,2017,1498,5,18,65200
621,93703,4,1,4,2013,1299,5,18,40900
379,111474,1,1,2,2015,1086,5,8,52900
897,77038,4,0,2,2015,1461,5,8,48800
820,13945,4,1,1,2021,1086,5,18,48300
803,30106,4,0,1,2019,1995,7,16,161500
1412,84798,4,1,1,2020,1197,5,18,61500
382,92696,1,1,2,2017,1497,5,8,68000
823,80044,4,1,1,2009,1197,5,7,87256
1277,51974,4,1,1,2014,1197,5,9,23900
680,152000,1,1,2,2013,2179,5,26,36300
1279,84508,4,1,3,2014,796,5,9,18400
1682,100265,1,0,2,2014,1086,5,1,105000
1831,69475,4,1,2,2018,1582,5,9,56800
384,79165,4,0,2,2015,1199,5,8,65700
641,138094,4,1,2,2011,799,5,29,21400
1835,43993,4,1,2,2018,998,5,9,51800
1749,77494,1,1,2,2012,1461,5,17,49100
85,33880,4,1,1,2019,1956,5,18,29900
1819,98223,4,1,2,2012,1198,5,9,22300
1578,90387,1,1,1,2012,998,5,9,41600
1488,80176,4,1,1,2018,998,5,28,40400
945,72685,4,1,1,2016,1582,7,26,23700
1650,42090,4,1,1,2013,999,5,18,23900
490,111332,1,1,2,2013,1086,5,26,35000
806,32744,1,1,2,2019,1193,5,16,156800
1006,47910,4,1,3,2011,1248,5,23,20700
1667,98466,4,1,1,2014,2494,5,18,27300
1667,81929,4,1,3,2011,1197,5,18,16600
1578,56538,1,1,2,2011,1197,5,9,38100
935,61432,4,1,1,2018,1461,5,26,26900
1277,87733,4,1,3,2012,1086,5,9,17400
1809,112991,4,1,3,2015,1368,5,28,24100
1408,124628,1,1,2,2012,999,5,18,29800
875,83233,1,1,1,2015,998,5,29,95700
817,73140,4,1,1,2017,1248,5,18,48300
1836,111437,4,1,2,2012,1197,5,9,24400
1360,174529,1,1,2,2013,1197,5,23,25800
1813,78755,4,1,4,2011,1086,5,9,17400
1610,35336,4,1,1,2018,1248,5,9,67500
941,11755,4,0,1,2019,1798,5,26,42900
1650,95891,4,1,3,2010,1497,5,18,13400
207,76502,1,1,2,2018,2143,5,18,59900
1411,29526,4,1,2,2021,1198,5,18,65800
1873,59650,4,1,2,2012,796,5,9,27700
732,122236,4,1,5,2009,1495,5,9,95157
1240,44641,1,1,1,2018,1197,5,18,75800
1373,77613,4,0,3,2010,1956,5,27,30800
384,61687,4,0,2,2015,1399,5,8,68300
279,144496,1,0,1,2016,1497,5,20,163600
254,149636,4,1,3,2013,1197,5,8,21100
85,95489,4,1,1,2015,1061,5,18,19900
69,155835,4,1,4,2011,1198,5,9,13800
1439,51371,4,1,1,2019,799,5,18,54800
416,57400,1,1,1,2018,1368,7,12,128700
674,146439,1,1,1,2011,2400,5,7,15600
358,69733,4,1,1,2011,1461,5,8,40100
1776,92124,0,1,2,2018,1197,5,9,41900
1657,85191,4,1,3,2008,1120,5,18,90698
1095,157151,4,1,2,2014,1248,5,30,29700
948,28691,4,1,1,2018,1591,5,26,33500
971,81350,4,1,3,2011,1998,5,5,12000
1707,126553,1,0,1,2013,999,7,31,155600
1472,86019,1,1,2,2014,1196,5,23,41600
1439,22511,4,1,1,2020,1199,7,18,56800
759,61893,1,1,2,2017,2499,5,9,42400
619,114892,1,1,2,2015,2143,5,18,55500
1614,50720,4,1,1,2019,1248,5,9,77100
0,18000,4,0,1,2021,1199,7,1,400000
961,16000,4,0,1,2022,2179,5,27,167500
573,80000,4,1,2,2020,1396,5,18,41500
1639,17000,4,1,1,2019,1248,5,8,90000
1017,111000,4,0,1,2018,1186,5,15,420000
978,38000,1,0,2,2015,1498,5,20,285000
609,71000,1,1,1,2017,1197,5,18,77100
140,36500,4,1,1,2017,1199,5,8,60000
1751,77000,1,1,1,2013,1499,5,17,59000
1842,68000,1,1,1,2017,1172,5,9,71100
1410,110000,1,1,2,2010,1968,5,18,23000
1764,65000,1,1,1,2018,995,5,9,55000
193,77000,1,1,2,2017,1086,5,8,75000
755,60000,4,1,1,2015,1498,5,9,45000
1491,2640,4,0,1,2002,1298,5,28,61000
665,60000,4,1,3,2011,1493,5,7,23000
1118,80000,4,1,1,2014,1197,5,5,16000
1067,120000,1,0,3,2016,1341,5,27,93000
1353,80000,4,1,2,2009,1497,5,3,56000
1281,25000,4,1,1,2007,1353,5,9,10000
134,90000,1,1,2,2014,1120,5,8,32000
1382,30130,4,1,2,2006,1248,7,18,21500
1604,32000,1,0,1,2021,1995,5,9,155000
1439,13000,4,1,1,2022,1199,5,18,67500
733,40000,4,1,2,2005,799,5,9,11000
478,20000,4,0,1,2021,1298,5,9,155000
1329,16000,4,0,1,2021,2179,5,13,165100
758,60000,1,1,2,2014,1461,5,9,37000
1419,120000,1,1,3,2010,1086,5,18,25000
1682,120000,1,0,2,2012,1193,5,1,74000
655,70000,1,1,2,2012,1196,5,27,21000
1181,40000,4,1,1,2017,1495,5,4,18000
1415,120000,4,1,2,2010,1498,7,18,30000
812,90000,1,0,1,2017,1598,5,28,105100
1004,90000,1,1,1,2011,1198,5,23,19500
1283,110000,4,0,3,2006,1197,5,9,10000
1808,110000,4,1,2,2015,1586,7,28,28000
576,89511,4,1,1,2011,1493,4,18,22500
70,120000,0,1,2,2012,1248,5,9,15000
1155,70000,1,0,2,2016,1197,5,27,60000
1162,90000,4,0,2,2014,1086,5,27,39000
254,50000,4,1,1,2013,1248,5,8,30000
1184,132000,4,1,2,2011,624,5,18,16000
1242,80000,4,1,3,2008,1198,5,18,17500
234,30000,1,1,1,2021,796,5,17,102000
1432,100000,1,1,1,2014,1461,5,18,40000
746,15000,4,1,1,2019,1798,5,9,53500
1277,120000,4,1,2,2015,1582,5,9,22000
612,120000,1,1,3,2013,1493,5,18,40000
1023,50000,4,1,2,2011,1390,5,28,35000
135,70000,4,1,2,2014,2354,5,8,44000
85,35000,4,1,1,2016,1598,5,18,26000
1472,70000,1,1,1,2015,1590,5,23,50000
1370,80000,4,0,1,2009,1995,5,27,25000
455,120000,1,1,1,2016,1197,5,9,90000
1591,100000,1,1,2,2008,1590,5,9,19000
1182,90000,4,1,3,2008,1582,5,17,10000
75,100000,4,0,1,2012,814,5,8,51000
1540,110000,1,1,3,2011,936,5,30,19000
214,90000,4,1,2,2006,1196,5,18,13000
1681,50000,1,0,3,2016,1248,5,1,210000
760,90000,4,1,2,2017,998,7,9,35500
213,90000,4,1,2,2006,1582,5,18,13000
1579,88777,1,0,2,2015,1461,5,9,54900
539,65239,4,1,2,2012,1248,5,9,18300
221,88741,1,1,2,2014,1497,5,3,15200
574,58017,4,1,1,2016,2179,5,18,31500
341,70076,1,1,3,2016,995,5,18,51400
97,55202,4,1,1,2018,1196,7,18,33600
1574,99681,1,1,2,2012,999,5,9,34400
493,88189,1,1,2,2013,1248,5,26,39600
834,273257,1,1,4,2011,1086,5,28,84602
387,104062,4,1,2,2014,1199,5,8,50900
1749,103448,1,1,2,2014,2179,5,17,58100
1351,73672,4,1,2,2013,1497,5,3,13400
574,93009,4,1,1,2017,1498,5,18,31500
951,13244,4,1,1,2021,999,5,26,74900
1410,128999,1,1,2,2010,1598,5,18,23300
1818,75722,4,1,3,2010,1496,5,9,16500
912,94834,4,0,1,2018,1499,5,8,62300
1732,93453,1,0,2,2017,1582,5,17,99100
398,26352,4,1,1,2018,1197,5,8,92100
1533,80746,1,0,3,2016,1497,5,30,49200
984,5973,4,1,1,2021,1199,5,23,52700
1541,118137,1,1,3,2011,1498,5,30,22700
637,85560,4,1,1,2011,1497,7,29,26800
671,69693,4,0,2,2016,1197,5,7,41100
455,91879,1,1,2,2016,1197,5,9,81400
1890,125403,4,1,3,2010,1497,5,9,20200
388,71434,4,1,1,2016,1582,5,8,63800
1488,52328,4,1,2,2016,2179,5,28,35200
131,65027,1,1,2,2014,1199,5,8,37100
109,4553,1,1,1,2022,1598,5,28,70700
770,50185,4,1,1,2015,1497,5,9,38500
1883,48953,4,0,2,2018,1197,5,9,68200
356,161875,4,1,1,2011,1498,5,8,32600
454,101585,1,1,1,2016,1396,5,9,82900
1306,27924,1,1,1,2020,1950,5,17,123600
1102,77863,1,1,2,2013,1498,5,30,27900
1173,140141,1,1,1,2012,796,7,27,27500
356,116442,4,1,1,2009,1197,5,8,28900
1874,46329,4,1,1,2015,1197,5,9,43100
1158,97702,1,1,2,2015,1197,5,27,43500
1886,84533,1,1,2,2015,1197,5,9,38800
522,115372,1,0,1,2018,1248,5,20,409800
1533,79715,1,0,2,2016,1598,7,30,55100
85,269930,4,1,1,2014,814,5,18,14600
1817,84561,4,1,2,2013,1199,5,9,25700
1411,94479,4,1,2,2015,1248,5,18,39800
1885,65723,4,1,1,2014,1599,5,9,37100
1832,120707,4,1,1,2018,1248,5,9,58800
609,95873,1,1,2,2016,1197,5,18,62700
1541,98439,1,1,3,2011,1086,5,30,23100
536,80310,4,1,1,2011,1248,5,9,16000
1094,23677,4,1,1,2016,1197,5,30,45400
1408,136782,1,1,1,2017,1196,5,18,52800
1609,76491,4,1,1,2010,1197,5,9,28000
611,45991,1,1,1,2017,1197,5,18,77500
746,13481,4,1,1,2019,998,5,9,49600
1279,77414,4,1,3,2009,1186,7,9,12800
1408,48182,1,1,1,2014,1248,5,18,42000
